Hours,dni,dhi,ghi,wind_speed,temp_air
1461.5,0.271667,58.5667,56.6817,5.26,8.22167
1462.5,0.00166667,13.3683,9.23,7.18833,7.55167
1463.5,0,0.583333,0,5.94167,6.01167
1464.5,1.06,0.256667,0,5.69667,5.27
1465.5,0.935,0.278333,0,7.155,5.575
1466.5,0.158333,0.35,0,8.45167,5.995
1467.5,1.19667,0.31,0,8.39833,6.69
1468.5,0.963333,0.19,0,6.53833,7.12333
1469.5,0.753333,0.14,0,5.46833,7.30333
1470.5,0.475,0.333333,0,9.18,7.365
1471.5,0.116667,0.401667,0,9.41833,7.36667
1472.5,0.34,0.151667,0,4.69167,7.52833
1473.5,0.4,0.265,0,5.17333,7.77
1474.5,0.136667,0.151667,0,3.66667,7.97167
1475.5,0.543333,1.56,0.273333,7.38167,7.73333
1476.5,0.175,38.9683,35.5083,7.15333,6.25
1477.5,7.965,88.7917,87.27,7.21667,5.20333
1478.5,769.402,78.935,433.762,8.62,5.21
1479.5,948.168,82.875,629.435,9.19333,6.40667
1480.5,989.307,81.9933,727.328,10.85,7.03167
1481.5,993.918,90.0617,761.545,11.2217,8.11
1482.5,935.872,132.035,738.135,11.365,8.69667
1483.5,589.447,157.14,497.933,11.4867,8.37167
1484.5,519.143,188.633,421.162,10.2333,7.43
1485.5,231.927,125.075,189.078,10.2083,6.31167
1486.5,56.18,41.96,41.9033,9.50167,5.335
1487.5,0.215,1.87667,0.385,6.75667,4.575
1488.5,0.308333,0.61,0,6.21167,3.895
1489.5,0.813333,0.426667,0,4.92833,3.28167
1490.5,0.863333,0.143333,0,3.06167,2.37167
1491.5,1.51667,0.293333,0,4.11167,1.48667
1492.5,1.485,0.18,0,2.695,0.945
1493.5,1.72333,0.171667,0,2.54333,0.6
1494.5,1.11667,0.233333,0,3.595,0.131667
1495.5,2.03167,0.168333,0,2.51333,-0.478333
1496.5,1.535,0.171667,0,3.25,-0.73
1497.5,2.52333,0.24,0,4.12833,-1.02
1498.5,1.44667,0.318333,0,4.17,-0.906667
1499.5,1.75667,3.19667,1.31,4.45667,-1.35
1500.5,357.357,42.27,87.48,4.95333,-0.998333
1501.5,410.532,140.395,248.265,5.48333,-0.226667
1502.5,102.392,201.178,245.632,6.20333,0.208333
1503.5,130.035,256.85,328.125,7.10167,0.641667
1504.5,34.3567,245.463,267.528,5.71,0.745
1505.5,61.5,257.983,300.545,6.21667,0.311667
1506.5,111.203,278.738,350.385,4.82,0.908333
1507.5,23.3517,176.007,191.04,6.98667,1.43
1508.5,17.6517,182.977,189.04,6.01333,0.488333
1509.5,26.66,73.485,78.8933,4.94333,-0.31
1510.5,1.38,29.07,25.9483,3.815,0.25
1511.5,1.83833,1.50333,0.398333,4.57167,-0.055
1512.5,1.90667,0.388333,0,4.855,-0.561667
1513.5,1.60333,0.585,0,5.28,-1.06833
1514.5,1.96667,0.473333,0,4.715,-1.455
1515.5,1.65333,0.605,0,6.02667,-1.74
1516.5,1.925,0.526667,0,4.76833,-1.87
1517.5,1.74333,0.486667,0,4.77667,-2.12
1518.5,1.90167,0.403333,0,4.34167,-2.41667
1519.5,2.37667,0.216667,0,3.245,-2.75667
1520.5,2.67833,0.176667,0,2.63833,-2.80667
1521.5,5.21833,0.2,0,1.40667,-3.21
1522.5,3.16833,0.285,0,0.678333,-4.15667
1523.5,6.14833,5.54,4.08167,0.625,-4.61667
1524.5,331.563,59.9917,103.64,1.01667,-3.795
1525.5,691.965,129.435,332.552,3.375,-1.86
1526.5,340.847,209.255,360.3,3.98,-1.12833
1527.5,433.385,256.815,503.562,4.02833,-0.32
1528.5,416.183,307.555,586.428,5.21,0.363333
1529.5,442.232,192.573,492.955,5.00333,0.805
1530.5,433.843,254.513,540.617,5.47167,1.57167
1531.5,404.548,227.987,455.093,6.45833,1.51
1532.5,565.355,185.147,427.492,6.13333,1.695
1533.5,346.363,123.448,223.942,6.66,0.825
1534.5,79.5417,38.5967,40.3183,6.38833,-0.485
1535.5,0.798333,2.135,0.5,6.34333,-1.52
1536.5,1.22333,0.466667,0,5.50333,-2.525
1537.5,1.57667,0.381667,0,4.865,-3.13167
1538.5,1.83333,0.31,0,4.24833,-3.60667
1539.5,2.54833,0.203333,0,3.15833,-4.095
1540.5,2.26667,0.21,0,2.49333,-4.58833
1541.5,2.52333,0.165,0,2.55333,-4.89333
1542.5,4.09,0.153333,0,2.2,-5.31333
1543.5,5.37667,0.271667,0,0.626667,-5.89333
1544.5,3.82833,0.325,0,0.508333,-6.375
1545.5,5.79833,0.205,0,0.476667,-6.12167
1546.5,5.46333,0.226667,0,0.435,-6.64333
1547.5,5.94167,5.34167,3.64667,0.426667,-6.95833
1548.5,457.802,43.0067,103.917,0.31,-4.43667
1549.5,185.408,177.585,226.625,1.39833,-2.695
1550.5,516.45,182.615,422.57,2.85333,-2.26833
1551.5,184.013,249.755,353.908,3.33833,-1.23333
1552.5,336.755,337.14,569.797,3.12667,-0.01
1553.5,8.355,351.478,364.217,4.145,1.02333
1554.5,607.647,324.957,732.702,3.40167,2.95167
1555.5,414.797,289.912,540.253,3.70333,4.51333
1556.5,303.638,212.24,344.332,4.00833,5.325
1557.5,479.025,98.9433,235.69,4.12333,6.17667
1558.5,68.5667,47.9567,50.345,4.1,5.55
1559.5,2.34667,2.49,0.805,7.24333,4.815
1560.5,0.193333,0.588333,0,8.57833,4.605
1561.5,0.28,0.58,0,9.11333,4.82
1562.5,0.351667,0.533333,0,7.025,4.99667
1563.5,0.571667,0.276667,0,3.43,4.945
1564.5,0.738333,0.251667,0,3.76667,4.90667
1565.5,0.793333,0.28,0,4.04,4.935
1566.5,0.943333,0.263333,0,4.13167,5.03833
1567.5,0.523333,0.291667,0,4.04167,5.065
1568.5,0.848333,0.291667,0,4.07667,5.05667
1569.5,0.525,0.206667,0,3.365,5.19667
1570.5,0.0216667,0.103333,0,2.45,3.24167
1571.5,2.03,7.24667,5.42,1.09667,0.225
1572.5,388.568,54.0983,105.048,0.531667,0.398333
1573.5,701.157,91.0883,305.36,0.918333,3.08333
1574.5,592.28,181.88,457.295,1.89167,6.07667
1575.5,359.745,265.505,477.34,4.29333,10.7733
1576.5,793.837,182.973,714.843,5.55,12.9833
1577.5,780.98,171.855,716.3,5.86833,14.6267
1578.5,735.835,173.408,666.585,5.95833,16.7467
1579.5,364.922,251.003,456.03,6.02,18.0133
1580.5,483.52,181.39,395.153,5.93167,18.51
1581.5,140.875,106.962,145.398,4.46167,18.0533
1582.5,40.1133,58.0283,55.065,5.97667,17.2467
1583.5,0.06,2.25,0.701667,5.93833,15.77
1584.5,0.108333,0.335,0,6.65333,15.0033
1585.5,0.17,0.366667,0,7.72667,14.675
1586.5,0.0716667,0.44,0,8.83,14.4267
1587.5,0.025,0.473333,0,9.34,13.8617
1588.5,0.12,0.373333,0,8.72,13.785
1589.5,0.0433333,0.42,0,8.60833,13.415
1590.5,0.0433333,0.4,0,8.505,13.0717
1591.5,0.005,0.345,0,7.835,12.4967
1592.5,0.0816667,0.283333,0,7.24667,12.2017
1593.5,0.123333,0.27,0,7.14,12.21
1594.5,0.085,0.333333,0,7.955,12.2283
1595.5,0.1,5.555,3.38833,7.80667,12.215
1596.5,4.08667,63.41,59.6167,7.61167,12.1883
1597.5,80.92,178.345,199.737,8.96167,12.6367
1598.5,158.623,258.077,332.632,8.52333,13.7317
1599.5,55.965,305.667,336.31,7.99,15.415
1600.5,2.14667,137.128,135.798,8.63833,16.3933
1601.5,0.13,43.5533,40.8117,8.12833,16.5017
1602.5,0,70.5667,68.345,5.885,15.22
1603.5,0,59.19,57.645,7.06333,13.95
1604.5,0,46.08,44.0467,8.35167,13.3483
1605.5,0,30.69,27.9433,9.46,13.2083
1606.5,0,13.1617,9.93667,9.67833,13.2383
1607.5,0.0133333,0.528333,0,7.62833,13.325
1608.5,0.42,0.348333,0,7.30167,13.7733
1609.5,0.9,0.673333,0,9.565,14.5317
1610.5,0.648333,0.92,0,6.87667,8.89667
1611.5,1.45167,0.478333,0,6.48667,6.57833
1612.5,0.685,0.548333,0,6.66833,5.57
1613.5,0.791667,0.691667,0,5.07333,4.21167
1614.5,0.93,0.48,0,5.53833,4.03833
1615.5,0.658333,0.653333,0,6.89,3.17833
1616.5,0.925,0.616667,0,6.43833,2.45833
1617.5,1.48833,0.566667,0,5.58,1.86
1618.5,0.888333,0.531667,0,5.30333,1.17
1619.5,2.14,6.52667,4.23667,4.11333,0.538333
1620.5,169.138,67.975,88.825,2.75333,0.433333
1621.5,194.653,118.428,185.187,2.74333,0.895
1622.5,787.622,114.138,496.375,5.72333,2.645
1623.5,290.202,232.188,400.153,8.405,3.88667
1624.5,26.295,199.505,216.638,9.56167,3.63667
1625.5,55.0883,324.403,363.973,8.93667,4.17
1626.5,0.153333,124.182,123.268,6.14,3.04333
1627.5,228.243,210.752,351.042,7.995,2.84167
1628.5,298.89,141.942,283.79,8.225,3.115
1629.5,156.66,116.598,152.615,8.265,2.785
1630.5,270.043,46.6067,82.625,8.42,2.23667
1631.5,1.46333,2.83667,1.03833,6.37,1.46667
1632.5,1.38667,0.448333,0,4.99,0.921667
1633.5,1.94667,0.373333,0,4.62,0.478333
1634.5,0.775,0.61,0,5.45,-0.0116667
1635.5,1.16167,0.591667,0,5.37,-0.828333
1636.5,1.65667,0.39,0,3.88833,-1.55667
1637.5,2.19333,0.368333,0,3.89333,-2.10167
1638.5,2.52333,0.4,0,3.67333,-2.43333
1639.5,2.58667,0.343333,0,3.52,-2.69167
1640.5,2.31167,0.311667,0,3.28333,-3.07
1641.5,2.23833,0.376667,0,3.75,-3.415
1642.5,1.25,0.465,0,4.37833,-4.14333
1643.5,2.23833,7.31167,4.74833,3.22333,-4.81
1644.5,628.612,37.1433,131,2.93333,-4.4
1645.5,871.99,53.8583,339.887,3.82667,-3.75833
1646.5,961.428,62.17,534.985,3.05167,-2.86
1647.5,1001.76,68.17,684.623,2.1,-1.63
1648.5,983.875,92.55,769.357,1.64333,-0.421667
1649.5,932.623,116.943,779.785,1.68333,1.14667
1650.5,977.89,89.5317,754.035,2.56667,2.09667
1651.5,928.518,88.9833,641.378,1.87833,3.595
1652.5,847.993,84.3083,479.315,2.58167,4.37167
1653.5,712.477,91.11,302.135,3.205,5.185
1654.5,371.245,61,103.11,3.36833,5.25333
1655.5,14.0967,4.93,3.27,3.06833,4.36
1656.5,0.425,0.418333,0,3.23333,3.915
1657.5,1.42667,0.12,0,2.1,3.42667
1658.5,1.24,0.333333,0,4.74833,4.00333
1659.5,0.141667,0.566667,0,6.59167,3.90167
1660.5,0.38,0.265,0,3.76,3.22833
1661.5,1.2,0.218333,0,3.52,2.94167
1662.5,1.09833,0.3,0,4.23833,3.26667
1663.5,0.748333,0.433333,0,4.51167,3.39667
1664.5,0.855,0.183333,0,3.065,2.98333
1665.5,0.406667,0.225,0,1.05,0.413333
1666.5,1.71667,0.186667,0,1.08833,-1.32
1667.5,4.92333,9.605,7.29667,1.34667,-2.36667
1668.5,556.968,41.9183,127.827,1.68333,-1.49667
1669.5,813.752,60.8083,333.47,2.82333,1.295
1670.5,914.898,69.915,525.89,2.36833,4.77833
1671.5,966.033,76.2883,674.635,2.97833,9.23667
1672.5,989.26,79.2417,764.947,2.99333,11.97
1673.5,988.165,80.125,789.222,4.78167,13.1517
1674.5,973.025,78.9133,745.59,4.09833,15.2133
1675.5,935.383,75.8917,637.493,3.305,16.7883
1676.5,868.903,71.28,477.942,3.66333,17.87
1677.5,723.143,63.2267,279.923,3.96167,18.355
1678.5,315.863,45.665,85.5367,3.875,18.105
1679.5,0.101667,2.69167,1.57833,1.65167,15.0017
1680.5,0.371667,0.08,0,0.896667,13.145
1681.5,3.29833,0.0933333,0,2.835,13.8017
1682.5,0.263333,0.176667,0,4.235,14.4333
1683.5,0.0633333,0.0883333,0,1.75833,12.745
1684.5,0,0.143333,0.0433333,0.651667,9.03167
1685.5,0.145,0.125,0,0.626667,7.03667
1686.5,1.32833,0.0616667,0,0.531667,5.49333
1687.5,2.185,0.106667,0,0.331667,4.44333
1688.5,0.88,0.11,0,0.51,3.62667
1689.5,2.63667,0.121667,0,0.608333,3.15333
1690.5,2.41,0.171667,0,0.468333,1.39833
1691.5,11.3283,9.525,7.95333,0.366667,0.708333
1692.5,504.273,57.4717,133.628,0.65,2.67
1693.5,361.333,185.175,293.232,1.10333,7.23667
1694.5,621.38,177.558,486.157,0.655,11.0517
1695.5,736.853,175.595,628.367,1.36333,14.3383
1696.5,137.478,417.19,513.703,2.56,16.6433
1697.5,49.6067,392.712,428.278,2.495,17.8917
1698.5,66.57,302.715,352.887,4.02667,18.885
1699.5,57.47,305.032,339.892,3.49833,19.49
1700.5,0.628333,141.883,140.165,2.535,19.705
1701.5,0.613333,91.4533,88.8683,3.69667,19.1083
1702.5,0,33.1617,29.8867,3.40167,17.6733
1703.5,0.00666667,1.16333,0.41,2.275,15.62
1704.5,0.713333,0.02,0,1.72667,14.455
1705.5,1.385,0.0583333,0,3.36,14.8017
1706.5,0.0333333,0.223333,0,2.59,13.7383
1707.5,0.476667,0.0766667,0,2.69667,12.7333
1708.5,0.145,0.005,0,2.81167,12.9317
1709.5,0.605,0.00333333,0,3.09167,13.1467
1710.5,0.68,0.00166667,0,2.32667,13.7183
1711.5,0.776667,0.02,0,1.29167,13.3767
1712.5,1.31667,0.0166667,0,2.81833,14.4483
1713.5,1.27667,0.121667,0,4.585,14.8133
1714.5,0.751667,0.256667,0,5.59667,16.2217
1715.5,0.53,2.71,1.31,4.50333,16.1667
1716.5,1.02167,44.5967,41.8617,5.60333,16.2283
1717.5,0.748333,56.4,53.8267,5.41833,16.7283
1718.5,7.17167,182.528,183.2,5.94667,17.2683
1719.5,9.32333,214.488,217.41,7.785,17.945
1720.5,43.58,242.39,269.078,8.32167,18.2117
1721.5,160.395,279.67,391.635,7.04667,19.0167
1722.5,534.31,281.335,656.677,7.28833,20.3867
1723.5,463.61,188.248,461.887,8.18333,20.44
1724.5,385.1,190.057,368.882,7.67167,21.3317
1725.5,554.855,98.875,262.947,8.48167,21.175
1726.5,361.817,43.7617,86.6067,6.14333,20.49
1727.5,1.40667,3.50833,1.84833,3.27333,18.6267
1728.5,0,0.00833333,0,0.665,15.8767
1729.5,0.0916667,0.0583333,0,0.731667,14.47
1730.5,0.625,0.0766667,0,1.795,14.1417
1731.5,1.415,0.025,0,2.805,15.3683
1732.5,0.381667,0.02,0,2.69167,14.4517
1733.5,0.335,0.02,0,2.495,13.6567
1734.5,0.533333,0.0166667,0,3.04333,13.31
1735.5,0,0.16,0,1.225,12.1733
1736.5,0.125,0.135,0,1.76833,10.9917
1737.5,0.0466667,0.075,0,0.91,9.04833
1738.5,0.005,0.0883333,0,0.375,7.25167
1739.5,28.4133,12.1983,11.8783,0.373333,5.78
1740.5,502.25,54.9517,136.193,0.726667,6.49
1741.5,711.347,88.56,334.997,1.90833,10.7167
1742.5,753.287,123.787,514.173,2.60333,12.955
1743.5,890.118,106.878,673.565,3.19167,14.4333
1744.5,874.445,133.987,751.622,3.66833,16.0383
1745.5,766.222,201.8,758.573,4.51167,18.36
1746.5,665.722,198.048,656.772,5.94667,20.1483
1747.5,791.915,133.378,614.977,6.75,21.0267
1748.5,758.08,102.963,463.012,5.53,21.5233
1749.5,632.84,80.7683,273.308,4.76,21.9083
1750.5,362.575,45.975,89.1867,4.15833,21.4067
1751.5,14.2283,4.63667,2.66167,1.94667,18.9917
1752.5,0,0.00166667,0,0.833333,15.2267
1753.5,0,0.0783333,0,0.431667,12.985
1754.5,0.01,0.101667,0,0.486667,11.6217
1755.5,0.00166667,0.055,0,0.205,10.5067
1756.5,0.015,0.0366667,0,0.256667,9.83833
1757.5,0.178333,0.0533333,0,0.885,8.82167
1758.5,0.303333,0.045,0,0.675,8.97167
1759.5,0.31,0.055,0,0.483333,8.04333
1760.5,1.56667,0.0916667,0,0.745,7.48333
1761.5,1.44,0.025,0,0.3,6.85167
1762.5,1.41333,0.05,0,0.871667,6.71833
1763.5,32.2267,11.9817,12.0183,0.506667,6.045
1764.5,469.142,58.28,136.113,0.595,7.595
1765.5,705.682,110.187,356.57,0.656667,12.7933
1766.5,466.375,233.99,469.923,1.22833,16.5717
1767.5,231.61,333.57,478.545,1.75333,19.1283
1768.5,372.983,400.942,664.09,3.305,21.7917
1769.5,414.555,393.773,697.273,3.79833,22.78
1770.5,73.1083,372.055,421.762,3.43333,23.1967
1771.5,139.657,275.757,355.962,2.17833,23.5633
1772.5,87.1317,176.622,209.852,2.39833,23.4917
1773.5,55.5283,114.123,130.56,3.695,23.3
1774.5,56.2383,59.4317,65.5217,2.76667,23.09
1775.5,0.525,2.72333,1.93667,2.52167,20.9733
1776.5,0.025,0.055,0,1.03333,18.7417
1777.5,2.36167,0.208333,0,4.34667,19.5483
1778.5,0.00166667,0.38,0,6.52667,18.3083
1779.5,0,0.23,0,7.535,17.05
1780.5,0,0.118333,0,4.045,15.9417
1781.5,0.113333,0.0183333,0,2.12667,15.2767
1782.5,0.128333,0.00333333,0,2.06333,14.5667
1783.5,0.221667,0,0,1.18333,14.4233
1784.5,0,0.015,0,1.46833,13.265
1785.5,0.468333,0,0,1.33,11.4383
1786.5,0.288333,0.128333,0,2.94167,12.2383
1787.5,0.375,9.83333,7.65833,4.63,11.895
1788.5,0.391667,18.2117,15.7683,3.12833,11.91
1789.5,4.92833,122.372,121.665,1,12.92
1790.5,10.9767,265.42,267.923,0.623333,14.795
1791.5,281.315,303.528,487.715,1.55,16.1367
1792.5,657.833,264.742,737.203,2.65667,17.9683
1793.5,726.662,210.038,744.652,3.45167,20.1367
1794.5,498.518,222.907,571.183,5.105,21.71
1795.5,307.327,270.088,455.647,5.43333,21.6817
1796.5,395.668,208.533,397.965,4.605,21.335
1797.5,426.293,125.117,254.152,4.25167,21.7
1798.5,243.378,63.0567,92.03,3.48333,21.2167
1799.5,8.82167,5.45167,3.85667,1.50333,19.2283
1800.5,0.0216667,0,0,0.595,16.52
1801.5,0.01,0,0,0.426667,15.145
1802.5,0,0.0266667,0,0.376667,13.9333
1803.5,0.41,0.08,0,0.418333,13.6017
1804.5,0.168333,0.0966667,0,0.21,11.9917
1805.5,0.138333,0.0866667,0,0.498333,11.19
1806.5,0.548333,0.065,0,0.833333,10.6833
1807.5,0.216667,0.08,0,0.901667,10.0833
1808.5,0.31,0.05,0,0.603333,9.85333
1809.5,0.131667,0.0666667,0,0.373333,8.47333
1810.5,0.411667,0.03,0,0.79,7.85833
1811.5,1.455,15.1567,12.985,0.691667,7.425
1812.5,262.852,84.0217,130.695,0.758333,8.57667
1813.5,523.65,137.543,325.023,1.00833,12.0817
1814.5,716.052,145.103,521.983,1.50333,14.5533
1815.5,808.692,146.683,669.997,1.21833,17.61
1816.5,851.86,141.613,754.1,0.995,20.32
1817.5,881.757,125.627,783.928,2.68833,21.7017
1818.5,863.815,126.778,743.342,3.31,22.3533
1819.5,831.803,121.913,641.322,3.24833,22.995
1820.5,783.403,101.527,483.983,3.03167,23.4017
1821.5,637.522,83.075,285.013,3.12833,23.3833
1822.5,320.838,50.445,92.1,2.92667,22.8167
1823.5,15.425,5.67167,3.365,3.35833,21.5583
1824.5,0.0233333,0.436667,0,4.07833,20.39
1825.5,0.015,0.446667,0,3.355,19.5533
1826.5,0.133333,0.428333,0,4.34667,18.795
1827.5,0.0333333,0.175,0,5.17667,18.3617
1828.5,0.01,0.256667,0,6.31167,17.6683
1829.5,0,0.121667,0,3.735,16.8417
1830.5,0.38,0.03,0,2.315,15.9667
1831.5,0.0533333,0.22,0,5.99333,15.6083
1832.5,0,0.155,0,5.165,15.1017
1833.5,0,0.0283333,0,2.39667,14.535
1834.5,0.0383333,0.00833333,0,1.325,14.025
1835.5,9.145,18.8833,16.255,1.47,13.8333
1836.5,277.387,109.297,158.128,1.64,14
1837.5,69.255,185.988,207.037,1.41167,14.4767
1838.5,478.762,224.793,486.133,2.43667,15.2867
1839.5,749.378,173.682,665.867,2.66833,17.3333
1840.5,286.743,319.825,533.197,4.91333,18.6067
1841.5,727.207,216.5,763.528,4.95667,19.9667
1842.5,307.805,317.487,546.707,4.11833,20.94
1843.5,187.508,290.793,404.61,3.845,21.1
1844.5,378.088,229.213,423.622,4.68,21.505
1845.5,437.08,156.005,293.413,4.27333,21.5017
1846.5,156.557,56.8667,79.725,4.545,20.99
1847.5,1.01667,5.14667,2.86167,5.49167,19.6917
1848.5,0,0.241667,0,6.58667,18.3783
1849.5,0,0.108333,0,3.345,17.5267
1850.5,0.205,0,0,0.923333,16.995
1851.5,0.12,0.00833333,0,1.36167,16.4267
1852.5,0.0633333,0.00666667,0,1.65333,15.8267
1853.5,0.105,0.0133333,0,2.275,15.5383
1854.5,0.136667,0,0,1.76,15.1917
1855.5,0.211667,0,0,1.62833,14.9333
1856.5,0.0583333,0.00166667,0,1.325,14.64
1857.5,0.721667,0.0133333,0,1.56,14.4467
1858.5,0.416667,0.0183333,0,1.36333,14.2967
1859.5,0.095,12.7567,11.1317,1.22667,12.9817
1860.5,314.385,72.0367,137.647,0.733333,13.2983
1861.5,636.125,216.767,453.738,1.35,16.155
1862.5,402.557,288.017,498.778,0.881667,18.2033
1863.5,177.593,392.245,506.992,1.68333,19.0317
1864.5,159.362,486.42,608.397,1.95167,19.7067
1865.5,33.7933,241.718,269.395,1.69833,19.9683
1866.5,206.132,391.298,547.423,2.96833,20.4567
1867.5,28.6533,296.727,317.915,3.25667,19.9167
1868.5,0.0283333,144.072,142.372,2.185,19.57
1869.5,0,71.2517,69.2683,3.49667,18.5767
1870.5,5.01,49.4967,47.5483,2.01333,18.315
1871.5,0.516667,7.545,6.03667,1.51833,17.8783
1872.5,0.923333,0,0,0.808333,17.3933
1873.5,1.08333,0,0,1.235,17.1933
1874.5,0.696667,0,0,1.28833,16.7317
1875.5,0.226667,0.00333333,0,1.605,15.765
1876.5,1.37833,0,0,1.3,15.5183
1877.5,1.185,0,0,1.45333,15.0033
1878.5,1.47667,0,0,1.00833,14.9433
1879.5,1.86,0,0,1.71167,15.015
1880.5,1.15167,0.00166667,0,1.395,15.03
1881.5,1.66833,0.00333333,0,1.46667,15.84
1882.5,0.783333,0.0283333,0,2.025,15.43
1883.5,1.81167,4.06,2.47833,1.05167,15.695
1884.5,1.37833,41.0617,39.9217,1.645,15.2933
1885.5,1.45333,78.9033,78.0567,1.855,15.87
1886.5,2.53833,168.743,169.573,1.76333,16.83
1887.5,107.468,418.305,493.09,2.52833,17.8233
1888.5,13.5617,274.513,287.475,2.80833,17.8467
1889.5,143.723,427.312,543.097,2.935,18.8383
1890.5,25.1783,419.283,442.345,3.43333,19.045
1891.5,89.2283,340.825,396.582,3.12333,19.245
1892.5,584.952,211.29,501.602,3.78167,19.7917
1893.5,412.068,126.668,267.388,3.29667,20.075
1894.5,295.335,55.8733,94.8067,3.30833,19.6
1895.5,17.55,6.245,4.365,1.80167,18.955
1896.5,0,0.103333,0,1.66667,17.395
1897.5,0,0.00333333,0,1.325,15.4217
1898.5,0.25,0.0383333,0,2.04,14.5767
1899.5,0.276667,0.015,0,2.07833,13.985
1900.5,0.135,0.015,0,0.605,12.865
1901.5,0.768333,0.085,0,2.085,12.6933
1902.5,1.10167,0.025,0,1.23833,12.4767
1903.5,1.45167,0.0183333,0,0.778333,12.175
1904.5,0.935,0.02,0,1.29333,12.16
1905.5,0.226667,0.07,0,1.19333,11.22
1906.5,0.32,0.08,0,1.35667,10.42
1907.5,1.585,10.63,8.45167,2.21833,10.5467
1908.5,35.8333,116.473,124.42,2.11833,11.2383
1909.5,20.7583,217.193,223.46,2.32833,12.405
1910.5,3.325,198.038,198.872,0.97,13.5567
1911.5,46.87,301.285,327.258,1.75333,15.96
1912.5,20.6933,296.367,315.485,3.16,17.2817
1913.5,1.48667,186.35,187.44,2.93833,17.3283
1914.5,1.70667,208.473,208.477,2.51333,17.5683
1915.5,12.5,259.943,265.433,2.985,17.6917
1916.5,202.642,241.603,336.202,3.18833,18.1033
1917.5,274.138,148.638,233.817,3.25333,17.9533
1918.5,31.955,61.355,64.3367,3.12667,17.3983
1919.5,0.085,3.24333,1.9,2.38833,17.0467
1920.5,0.27,0.0116667,0,1.82,16.815
1921.5,0.14,0.0733333,0,2.46,16.6583
1922.5,0.236667,0.0483333,0,2.37667,16.62
1923.5,0.206667,0.0366667,0,2.17,16.5633
1924.5,0.13,0.025,0,1.97667,16.42
1925.5,0.0533333,0.145,0,2.85833,16.1483
1926.5,0.238333,0.035,0,1.725,15.9983
1927.5,0.561667,0,0,0.876667,15.855
1928.5,0.886667,0,0,1.19,15.5467
1929.5,0.583333,0,0,1.57333,15.0933
1930.5,0.87,0.00166667,0,1.54,15.0617
1931.5,0.955,5.97333,4.61,1.695,14.6383
1932.5,3.135,44.1133,43.06,0.371667,15.35
1933.5,27.4483,186.965,195.06,1.86833,16.7117
1934.5,286.56,257.927,405.383,2.23667,17.9583
1935.5,453.39,349.472,653.673,1.84167,19.6317
1936.5,797.858,184.232,780.855,1.61667,20.9983
1937.5,853.012,157.912,810.012,1.79833,22.3
1938.5,864.85,136.937,769.897,1.615,23.525
1939.5,822.243,135.35,661.637,1.96167,24.37
1940.5,726.398,123.885,490.362,2.105,24.8533
1941.5,554.857,98.3633,283.787,3.00167,24.8067
1942.5,272.498,62.4983,101.87,3.54833,23.6933
1943.5,14,7.38,5.85167,2.67,22.33
1944.5,0.00666667,0.345,0,4.20833,21.1767
1945.5,0.00333333,0.275,0,3.835,20.33
1946.5,0.125,0.0116667,0,0.898333,18.7883
1947.5,0,0.0116667,0,0.888333,15.855
1948.5,0,0,0,0.565,14.205
1949.5,0.135,0,0,0.441667,13.1233
1950.5,0.28,0.0183333,0,0.703333,12.615
1951.5,0.166667,0.045,0,1.125,12.125
1952.5,0.366667,0.0933333,0,0.761667,11.625
1953.5,0.37,0.0833333,0,0.81,10.7783
1954.5,0.483333,0.293333,0.00666667,0.508333,10.4533
1955.5,3.88667,27.7983,24.8933,0.91,9.77
1956.5,220.378,123.113,169.982,1.23167,11.5833
1957.5,437.337,180.532,351.91,2.33333,14.485
1958.5,400.965,254.645,476.427,1.90333,17.7283
1959.5,563.435,265.488,649.843,2.14833,20.6917
1960.5,565.422,298.765,722.398,2.585,23.03
1961.5,413.197,375.3,697.85,2.54333,24.38
1962.5,279.823,378.013,590.073,3.13,24.7217
1963.5,566.917,248.14,608.948,3.74167,24.7917
1964.5,733.96,143.283,519.412,3.48833,25.1867
1965.5,557.638,121.505,309.097,3.995,24.9517
1966.5,263.595,63.9283,104.908,4.05167,24.435
1967.5,7.37667,8.39833,5.98333,3.7,23.515
1968.5,0.103333,0.336667,0,4.985,22.77
1969.5,0.0316667,0.303333,0,5.05167,22.0383
1970.5,0.0433333,0.261667,0,4.025,21.5333
1971.5,0.075,0.246667,0,3.58667,21.19
1972.5,0.105,0.0633333,0,1.94167,20.8483
1973.5,0.275,0.136667,0,2.88333,20.345
1974.5,0,0.156667,0,3.42833,19.3633
1975.5,0,0.325,0,3.75333,18.0517
1976.5,0.0716667,0.0783333,0,1.20333,15.4167
1977.5,0.49,0.00166667,0,1.09167,15.1583
1978.5,0,0.00833333,0,4.81333,15.165
1979.5,0.005,4.54,1.82,7.22,15.2367
1980.5,0,20.1583,16.85,4.72,14.9183
1981.5,0.38,79.8833,78.535,6.33667,14.745
1982.5,12.1183,163.77,172.053,6.43333,14.755
1983.5,1.685,241.412,245.747,7.97167,14.3567
1984.5,1.08833,183.968,187.795,7.83167,13.59
1985.5,2.81,291.723,300.747,6.41667,13.3367
1986.5,0.158333,252.023,256.677,5.785,12.655
1987.5,0.0133333,163.217,164.107,5.46667,12.1717
1988.5,0.00333333,76.8617,73.9367,4.215,11.97
